Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,hmF2,foF2,VTEC,sismo
09/09/2017,02:00,14.7,261.98,3.8,20,4.7,2.35E+11,99.5,271.4,4.42,8.1,1
09/09/2017,02:00,14.7,261.98,4.4,16.2,4.7,2.35E+11,99.5,271.4,4.42,8.1,1
09/09/2017,02:00,14.7,261.98,3.3,20,4.7,2.35E+11,99.5,271.4,4.42,8.1,1
09/09/2017,02:00,14.7,261.98,4.1,16.7,4.7,2.35E+11,99.5,271.4,4.42,8.1,1
09/09/2017,03:00,14.7,261.98,4.1,16.1,2.9,1.53E+11,99.5,299.5,3.511,7.5,1
09/09/2017,03:00,14.7,261.98,4,20,2.9,1.53E+11,99.5,299.5,3.511,7.5,1
09/09/2017,03:00,14.7,261.98,3.7,16.4,2.9,1.53E+11,99.5,299.5,3.511,7.5,1
09/09/2017,03:00,14.7,261.98,3.4,76.8,2.9,1.53E+11,99.5,299.5,3.511,7.5,1
09/09/2017,03:00,14.7,261.98,4.1,20,2.9,1.53E+11,99.5,299.5,3.511,7.5,1
09/09/2017,04:00,14.7,261.98,4.3,10,2.3,1.15E+11,99.4,319.6,3.182,6.2,1
09/09/2017,04:00,14.7,261.98,4.1,20,2.3,1.15E+11,99.4,319.6,3.182,6.2,1
09/09/2017,04:00,14.7,261.98,4.6,16.2,2.3,1.15E+11,99.4,319.6,3.182,6.2,1
09/09/2017,04:00,14.7,261.98,4.2,10.7,2.3,1.15E+11,99.4,319.6,3.182,6.2,1
09/09/2017,04:00,14.7,261.98,5.6,23.4,2.3,1.15E+11,99.4,319.6,3.182,6.2,1
09/09/2017,05:00,14.7,261.98,4.6,17.2,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,4,22.7,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,3.9,10.8,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,3.9,25.2,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,4,16.2,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,4,17.3,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,05:00,14.7,261.98,4.2,17.7,2.3,1.10E+11,99.5,322.3,3.142,5.7,1
09/09/2017,06:00,14.7,261.98,4.1,16.3,2.3,1.17E+11,99.6,314.2,3.131,5.8,1
09/09/2017,06:00,14.7,261.98,4.5,14,2.3,1.17E+11,99.6,314.2,3.131,5.8,1
09/09/2017,06:00,14.7,261.98,3.7,15,2.3,1.17E+11,99.6,314.2,3.131,5.8,1
09/09/2017,07:00,14.7,261.98,3.7,16.6,2.4,1.25E+11,99.6,302.9,3.172,6.4,1
09/09/2017,08:00,14.7,261.98,4.7,16.1,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,4,15,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,4,41.3,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.5,16.1,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.6,18,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.6,16,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.5,16,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.7,16.1,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,3.5,16.7,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,4,90.5,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,08:00,14.7,261.98,4,16.1,2.4,1.29E+11,99.6,296.4,3.225,5.5,1
09/09/2017,09:00,14.7,261.98,3.8,46.3,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,09:00,14.7,261.98,3.6,77.7,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,09:00,14.7,261.98,4,18,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,09:00,14.7,261.98,3.7,2.5,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,09:00,14.7,261.98,3.7,20,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,09:00,14.7,261.98,3.5,10,2.2,1.15E+11,99.6,296.4,3.043,5.5,1
09/09/2017,10:00,14.7,261.98,3.7,15.9,1.8,90172000000,99.5,297.7,2.696,5.1,1
09/09/2017,10:00,14.7,261.98,3.4,27,1.8,90172000000,99.5,297.7,2.696,5.1,1
09/09/2017,11:00,14.7,261.98,3.7,41.8,1.9,94713000000,99.5,291.1,2.765,4.6,1
09/09/2017,11:00,14.7,261.98,3.7,16,1.9,94713000000,99.5,291.1,2.765,4.6,1
09/09/2017,11:00,14.7,261.98,3.2,114.1,1.9,94713000000,99.5,291.1,2.765,4.6,1
09/09/2017,12:00,14.7,261.98,0,0,3.4,1.57E+11,97.2,274.7,3.593,4.8,0
09/09/2017,13:00,14.7,261.98,4.5,26.5,6.2,2.57E+11,96.7,258.1,4.715,8.9,1
09/09/2017,13:00,14.7,261.98,4.7,24.4,6.2,2.57E+11,96.7,258.1,4.715,8.9,1
09/09/2017,13:00,14.7,261.98,3.7,29.3,6.2,2.57E+11,96.7,258.1,4.715,8.9,1
09/09/2017,14:00,14.7,261.98,4,58,8.7,3.40E+11,97.5,252.8,5.489,12.6,1
09/09/2017,14:00,14.7,261.98,3.9,16.1,8.7,3.40E+11,97.5,252.8,5.489,12.6,1
09/09/2017,14:00,14.7,261.98,4,20,8.7,3.40E+11,97.5,252.8,5.489,12.6,1
09/09/2017,14:00,14.7,261.98,3.9,24.3,8.7,3.40E+11,97.5,252.8,5.489,12.6,1
09/09/2017,15:00,14.7,261.98,3.7,15.9,10.4,4.11E+11,97.9,259.5,5.968,16.3,1
09/09/2017,15:00,14.7,261.98,3.8,35.2,10.4,4.11E+11,97.9,259.5,5.968,16.3,1
09/09/2017,15:00,14.7,261.98,3.7,16,10.4,4.11E+11,97.9,259.5,5.968,16.3,1
09/09/2017,15:00,14.7,261.98,4,16.2,10.4,4.11E+11,97.9,259.5,5.968,16.3,1
09/09/2017,15:00,14.7,261.98,3.9,15,10.4,4.11E+11,97.9,259.5,5.968,16.3,1
09/09/2017,16:00,14.7,261.98,3.5,16.1,13,5.26E+11,98.3,270.9,6.645,20,1
09/09/2017,17:00,14.7,261.98,4,31.5,17,7.14E+11,98.7,282,7.647,26.5,1
09/09/2017,17:00,14.7,261.98,3.9,27,17,7.14E+11,98.7,282,7.647,26.5,1
09/09/2017,17:00,14.7,261.98,3.8,16.1,17,7.14E+11,98.7,282,7.647,26.5,1
09/09/2017,17:00,14.7,261.98,4,16.2,17,7.14E+11,98.7,282,7.647,26.5,1
09/09/2017,17:00,14.7,261.98,3.9,16,17,7.14E+11,98.7,282,7.647,26.5,1
09/09/2017,18:00,14.7,261.98,0,0,21.6,9.27E+11,99,289.1,8.668,29.1,0
09/09/2017,19:00,14.7,261.98,0,0,25.6,1.11E+12,99.1,289.2,9.494,28.9,0
09/09/2017,20:00,14.7,261.98,3.9,12.4,28.3,1.25E+12,99.1,283.1,10.101,25.9,1
09/09/2017,20:00,14.7,261.98,4,20,28.3,1.25E+12,99.1,283.1,10.101,25.9,1
09/09/2017,21:00,14.7,261.98,3.9,16.1,28.9,1.29E+12,99.2,276.6,10.367,21.7,1
09/09/2017,21:00,14.7,261.98,4,20,28.9,1.29E+12,99.2,276.6,10.367,21.7,1
09/09/2017,21:00,14.7,261.98,4,65.2,28.9,1.29E+12,99.2,276.6,10.367,21.7,1
09/09/2017,22:00,14.7,261.98,3.7,15,26.4,1.20E+12,99.1,270.7,10.059,18.3,1
09/09/2017,22:00,14.7,261.98,3.9,22.1,26.4,1.20E+12,99.1,270.7,10.059,18.3,1
09/09/2017,23:00,14.7,261.98,3.7,16.5,21.6,9.72E+11,98.9,262.5,9.19,16,1
09/09/2017,23:00,14.7,261.98,3.6,4.5,21.6,9.72E+11,98.9,262.5,9.19,16,1
10/09/2017,01:00,14.7,261.98,3.8,20,9.7,4.53E+11,99.1,256.5,6.304,10.6,1
10/09/2017,01:00,14.7,261.98,3.7,16,9.7,4.53E+11,99.1,256.5,6.304,10.6,1
10/09/2017,01:00,14.7,261.98,3.9,16.1,9.7,4.53E+11,99.1,256.5,6.304,10.6,1
10/09/2017,01:00,14.7,261.98,3.9,16.1,9.7,4.53E+11,99.1,256.5,6.304,10.6,1
10/09/2017,01:00,14.7,261.98,3.8,36.6,9.7,4.53E+11,99.1,256.5,6.304,10.6,1
10/09/2017,02:00,14.7,261.98,4.3,5.8,5.5,2.75E+11,99.7,271.2,4.785,8,1
10/09/2017,03:00,14.7,261.98,0,0,3.3,1.77E+11,99.7,299.5,3.781,6.6,0
10/09/2017,04:00,14.7,261.98,0,0,2.7,1.33E+11,99.7,319.6,3.415,6.6,0
10/09/2017,05:00,14.7,261.98,4.1,14.9,2.6,1.26E+11,99.7,322.3,3.358,5.9,1
10/09/2017,06:00,14.7,261.98,3.8,16.1,2.6,1.32E+11,99.8,314.1,3.33,6.4,1
10/09/2017,06:00,14.7,261.98,4,16.1,2.6,1.32E+11,99.8,314.1,3.33,6.4,1
10/09/2017,07:00,14.7,261.98,0,0,2.6,1.39E+11,99.8,302.8,3.356,6.5,0
10/09/2017,08:00,14.7,261.98,4.2,20,2.7,1.43E+11,99.8,296.3,3.392,6.3,1
10/09/2017,08:00,14.7,261.98,3.9,47.6,2.7,1.43E+11,99.8,296.3,3.392,6.3,1
10/09/2017,09:00,14.7,261.98,4,59.1,2.4,1.25E+11,99.8,296.3,3.18,5.1,1
10/09/2017,10:00,14.7,261.98,3.6,99.6,1.9,97313000000,99.7,297.5,2.801,4.7,1
10/09/2017,10:00,14.7,261.98,4,8.9,1.9,97313000000,99.7,297.5,2.801,4.7,1
10/09/2017,11:00,14.7,261.98,3.9,15,2.1,1.02E+11,99.7,291.1,2.866,4.3,1
10/09/2017,12:00,14.7,261.98,4.1,12.1,3.6,1.68E+11,97.5,274.7,3.718,5.4,1
10/09/2017,12:00,14.7,261.98,3.8,16.6,3.6,1.68E+11,97.5,274.7,3.718,5.4,1
10/09/2017,13:00,14.7,261.98,3.6,16.6,6.6,2.73E+11,97.3,258.1,4.862,9,1
10/09/2017,13:00,14.7,261.98,3.9,112.4,6.6,2.73E+11,97.3,258.1,4.862,9,1
10/09/2017,13:00,14.7,261.98,3.9,18.4,6.6,2.73E+11,97.3,258.1,4.862,9,1
10/09/2017,14:00,14.7,261.98,0,0,9.1,3.59E+11,97.9,252.6,5.642,10.6,0
10/09/2017,15:00,14.7,261.98,4,20.3,10.9,4.31E+11,98.1,259.1,6.118,13.7,1
10/09/2017,16:00,14.7,261.98,3.7,15.8,13.6,5.49E+11,98.5,270.4,6.791,17.3,1
10/09/2017,16:00,14.7,261.98,3.9,20,13.6,5.49E+11,98.5,270.4,6.791,17.3,1
10/09/2017,17:00,14.7,261.98,4.4,42.2,17.6,7.39E+11,98.8,281.5,7.782,21.5,1
10/09/2017,18:00,14.7,261.98,4.5,69.4,22.2,9.51E+11,99,288.6,8.783,25.2,1
10/09/2017,18:00,14.7,261.98,4,7.5,22.2,9.51E+11,99,288.6,8.783,25.2,1
10/09/2017,19:00,14.7,261.98,4.2,15,26.1,1.13E+12,99.1,288.6,9.581,28,1
10/09/2017,19:00,14.7,261.98,3.7,25.7,26.1,1.13E+12,99.1,288.6,9.581,28,1
10/09/2017,20:00,14.7,261.98,3.4,9,28.6,1.26E+12,99.2,282.4,10.155,30.6,1
10/09/2017,21:00,14.7,261.98,3.9,16.1,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,21:00,14.7,261.98,3.6,16.1,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,21:00,14.7,261.98,4.2,30.2,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,21:00,14.7,261.98,4.1,42.1,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,21:00,14.7,261.98,3.6,15.2,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,21:00,14.7,261.98,3.5,72.9,28.9,1.29E+12,99.2,275.9,10.382,30.4,1
10/09/2017,22:00,14.7,261.98,4,24.3,26.4,1.20E+12,99.1,270,10.069,29.1,1
10/09/2017,22:00,14.7,261.98,3.9,16.1,26.4,1.20E+12,99.1,270,10.069,29.1,1
10/09/2017,23:00,14.7,261.98,4.2,15,21.6,9.71E+11,99,261.8,9.197,23.5,1
10/09/2017,23:00,14.7,261.98,3.9,72.7,21.6,9.71E+11,99,261.8,9.197,23.5,1
12/11/2019,01:00,26.35,338.1,0,0,0.8,72096000000,99.1,250.9,2.647,15.2,0
12/11/2019,02:00,26.35,338.1,4.1,10,0.3,45888000000,99,281.5,1.953,12.8,1
12/11/2019,03:00,26.35,338.1,0,0,0.2,43211000000,99.3,307.8,1.874,10.2,0
12/11/2019,04:00,26.35,338.1,0,0,0.2,50847000000,99.6,316.8,2.068,8.8,0
12/11/2019,05:00,26.35,338.1,0,0,0.3,61987000000,99.7,317.4,2.289,8.3,0
12/11/2019,06:00,26.35,338.1,0,0,0.3,76243000000,99.8,311.9,2.508,7.1,0
12/11/2019,07:00,26.35,338.1,0,0,0.4,91711000000,99.8,302.5,2.721,8.1,0
12/11/2019,08:00,26.35,338.1,16,3.9,0.5,96752000000,99.8,295.6,2.796,8.1,1
12/11/2019,09:00,26.35,338.1,0,0,0.4,85212000000,99.8,295.1,2.624,7.7,0
12/11/2019,10:00,26.35,338.1,4,16.7,0.4,72849000000,99.8,296.9,2.425,8.2,1
12/11/2019,11:00,26.35,338.1,0,0,0.6,90031000000,99.8,292.7,2.701,7.9,0
12/11/2019,12:00,26.35,338.1,0,0,1.4,1.67E+11,97.7,279,3.736,5.9,0
12/11/2019,13:00,26.35,338.1,0,0,3.5,3.02E+11,98.5,260.5,5.222,7.3,0
12/11/2019,14:00,26.35,338.1,0,0,6.2,4.32E+11,98.9,245.6,6.545,11.1,0
12/11/2019,15:00,26.35,338.1,0,0,8.3,5.22E+11,99,238,7.386,13.9,0
12/11/2019,16:00,26.35,338.1,0,0,9.5,6.03E+11,99.1,240.9,7.846,16.9,0
12/11/2019,17:00,26.35,338.1,0,0,10,6.85E+11,99.2,251,8.086,19.1,0
12/11/2019,18:00,26.35,338.1,0,0,10.1,7.18E+11,99.1,257.8,8.11,17.8,0
12/11/2019,19:00,26.35,338.1,0,0,10,6.80E+11,99,254.2,7.956,17.9,0
12/11/2019,20:00,26.35,338.1,0,0,9.8,6.11E+11,98.8,244,7.77,15.4,0
12/11/2019,21:00,26.35,338.1,0,0,9.2,5.39E+11,98.6,235.9,7.525,13.8,0
12/11/2019,22:00,26.35,338.1,0,0,7.5,4.36E+11,98.3,231.9,6.897,13.1,0
12/11/2019,23:00,26.35,338.1,0,0,4.8,2.85E+11,97.4,230.5,5.643,11.2,0
13/11/2019,01:00,26.35,338.1,0,0,0.8,70205000000,99.2,251.7,2.606,9.8,0
13/11/2019,02:00,26.35,338.1,0,0,0.3,44717000000,99.1,282.1,1.926,7.3,0
13/11/2019,03:00,26.35,338.1,0,0,0.2,42402000000,99.4,307.9,1.857,6.1,0
13/11/2019,04:00,26.35,338.1,3.7,12.8,0.2,50377000000,99.6,316.7,2.057,7.1,1
13/11/2019,05:00,26.35,338.1,0,0,0.3,61834000000,99.8,317.4,2.286,6.5,0
13/11/2019,06:00,26.35,338.1,0,0,0.3,76295000000,99.8,312.2,2.51,6.1,0
13/11/2019,07:00,26.35,338.1,0,0,0.4,91831000000,99.9,302.9,2.723,6.8,0
13/11/2019,08:00,26.35,338.1,0,0,0.5,96914000000,99.9,296,2.798,6.4,0
13/11/2019,09:00,26.35,338.1,3.8,12.6,0.4,85561000000,99.8,295.5,2.629,6.3,1
13/11/2019,10:00,26.35,338.1,4.3,21.6,0.4,73241000000,99.8,297.3,2.431,6.4,1
13/11/2019,11:00,26.35,338.1,0,0,0.6,90165000000,99.8,293.2,2.702,6.2,0
13/11/2019,12:00,26.35,338.1,0,0,1.4,1.67E+11,97.8,279.6,3.732,4.9,0
13/11/2019,13:00,26.35,338.1,0,0,3.5,3.02E+11,98.6,260.9,5.221,5.9,0
13/11/2019,14:00,26.35,338.1,0,0,6.1,4.33E+11,99,245.6,6.55,9.8,0
13/11/2019,15:00,26.35,338.1,0,0,8.3,5.22E+11,99.1,237.7,7.389,13.4,0
13/11/2019,16:00,26.35,338.1,0,0,9.5,6.00E+11,99.1,240.4,7.84,17.2,0
13/11/2019,17:00,26.35,338.1,0,0,9.9,6.80E+11,99.2,250.6,8.065,19.9,0
13/11/2019,18:00,26.35,338.1,0,0,10,7.10E+11,99.1,257.5,8.072,19.6,0
13/11/2019,19:00,26.35,338.1,0,0,9.9,6.70E+11,99,254.1,7.901,17.4,0
13/11/2019,20:00,26.35,338.1,0,0,9.7,6.00E+11,98.8,243.9,7.703,14.8,0
13/11/2019,21:00,26.35,338.1,0,0,9,5.29E+11,98.6,235.8,7.455,13,0
13/11/2019,22:00,26.35,338.1,0,0,7.4,4.27E+11,98.2,232,6.83,12.9,0
13/11/2019,23:00,26.35,338.1,0,0,4.7,2.80E+11,97.3,230.8,5.58,11.5,0
19/11/2014,0,26.35,338.1,0,0,0.8,68342000000,99.2,252.5,2.564,8.9,0
14/11/2019,01:00,26.35,338.1,0,0,0.3,43559000000,99.1,282.8,1.899,6.9,0
14/11/2019,02:00,26.35,338.1,0,0,0.2,41601000000,99.3,308,1.839,6,0
14/11/2019,03:00,26.35,338.1,0,0,0.2,49909000000,99.6,316.5,2.046,6.7,0
14/11/2019,04:00,26.35,338.1,0,0,0.3,61680000000,99.7,317.4,2.283,6.1,0
14/11/2019,05:00,26.35,338.1,0,0,0.3,76345000000,99.8,312.5,2.512,6.2,0
14/11/2019,06:00,26.35,338.1,0,0,0.4,91944000000,99.8,303.4,2.725,6.9,0
14/11/2019,07:00,26.35,338.1,0,0,0.5,97075000000,99.8,296.5,2.8,6.5,0
14/11/2019,08:00,26.35,338.1,0,0,0.4,85909000000,99.8,295.9,2.634,5.9,0
14/11/2019,09:00,26.35,338.1,0,0,0.4,73632000000,99.8,297.7,2.437,6,0
14/11/2019,10:00,26.35,338.1,0,0,0.5,90297000000,99.8,293.6,2.703,6,0
14/11/2019,11:00,26.35,338.1,0,0,1.4,1.67E+11,97.8,280.1,3.728,5,0
14/11/2019,12:00,26.35,338.1,0,0,3.5,3.02E+11,98.5,261.3,5.219,5.9,0
14/11/2019,13:00,26.35,338.1,0,0,6.1,4.34E+11,98.9,245.6,6.554,8.5,0
14/11/2019,14:00,26.35,338.1,0,0,8.3,5.21E+11,99,237.4,7.393,9.3,0
14/11/2019,15:00,26.35,338.1,0,0,9.5,5.97E+11,99.1,240,7.834,13.1,0
14/11/2019,16:00,26.35,338.1,0,0,9.9,6.75E+11,99.1,250.3,8.045,15.2,0
14/11/2019,17:00,26.35,338.1,0,0,9.9,7.03E+11,99.1,257.3,8.035,18.5,0
14/11/2019,18:00,26.35,338.1,0,0,9.8,6.60E+11,99,254,7.846,19.7,0
14/11/2019,19:00,26.35,338.1,0,0,9.5,5.89E+11,98.8,243.8,7.635,16.3,0
14/11/2019,20:00,26.35,338.1,0,0,8.9,5.18E+11,98.6,235.7,7.384,12.7,0
14/11/2019,21:00,26.35,338.1,0,0,7.2,4.19E+11,98.2,232.1,6.762,12.1,0
14/11/2019,22:00,26.35,338.1,0,0,4.6,2.74E+11,97.3,231.2,5.516,10.4,0
15/11/2019,23:00,26.35,338.1,0,0,0.8,66505000000,99.2,253.4,2.523,8.6,0
15/11/2019,01:00,26.35,338.1,0,0,0.3,42413000000,99.1,283.5,1.872,6.1,0
15/11/2019,02:00,26.35,338.1,0,0,0.2,40807000000,99.4,308.1,1.822,5.6,0
15/11/2019,03:00,26.35,338.1,0,0,0.2,49443000000,99.7,316.3,2.035,6.1,0
15/11/2019,04:00,26.35,338.1,0,0,0.3,61528000000,99.8,317.4,2.28,5.5,0
15/11/2019,05:00,26.35,338.1,0,0,0.3,76390000000,99.8,312.7,2.514,5.6,0
15/11/2019,06:00,26.35,338.1,0,0,0.4,92050000000,99.9,303.8,2.728,5.6,0
15/11/2019,07:00,26.35,338.1,0,0,0.5,97232000000,99.9,296.9,2.801,5.4,0
15/11/2019,08:00,26.35,338.1,0,0,0.4,86257000000,99.8,296.3,2.639,5.3,0
15/11/2019,09:00,26.35,338.1,4,10,0.4,74023000000,99.8,298.1,2.444,5.9,1
15/11/2019,10:00,26.35,338.1,0,0,0.5,90427000000,99.8,294.1,2.704,5.6,0
15/11/2019,11:00,26.35,338.1,0,0,1.4,1.67E+11,97.8,280.7,3.724,4.7,0
15/11/2019,12:00,26.35,338.1,3.7,17,3.5,3.03E+11,98.6,261.7,5.217,5.3,1
15/11/2019,13:00,26.35,338.1,0,0,6.1,4.34E+11,99,245.7,6.558,7.9,0
15/11/2019,14:00,26.35,338.1,0,0,8.3,5.20E+11,99,237.1,7.397,9.6,0
15/11/2019,15:00,26.35,338.1,4.1,17.3,9.5,5.93E+11,99.1,239.5,7.828,12.1,1
15/11/2019,16:00,26.35,338.1,0,0,9.8,6.69E+11,99.1,249.9,8.024,12.4,0
15/11/2019,17:00,26.35,338.1,0,0,9.8,6.95E+11,99.1,257.1,7.998,13.3,0
15/11/2019,18:00,26.35,338.1,0,0,9.6,6.50E+11,99,253.9,7.791,12.1,0
15/11/2019,19:00,26.35,338.1,0,0,9.4,5.78E+11,98.8,243.7,7.568,11.9,0
15/11/2019,20:00,26.35,338.1,0,0,8.7,5.08E+11,98.5,235.6,7.314,11.4,0
15/11/2019,21:00,26.35,338.1,0,0,7.1,4.10E+11,98.2,232.1,6.695,11.9,0
15/11/2019,22:00,26.35,338.1,0,0,4.5,2.68E+11,97.2,231.6,5.453,10.8,0
16/11/2019,23:00,26.35,338.1,0,0,0.8,66893000000,99.2,254.3,2.523,8.6,0
16/11/2019,01:00,26.35,338.1,0,0,0.3,42825000000,99.1,284.2,1.88,6.4,0
16/11/2019,02:00,26.35,338.1,0,0,0.2,41325000000,99.3,308.2,1.833,5.3,0
16/11/2019,03:00,26.35,338.1,3,10,0.2,50254000000,99.6,316.2,2.051,6,1
16/11/2019,04:00,26.35,338.1,0,0,0.3,62410000000,99.7,317.4,2.296,5.9,0
16/11/2019,05:00,26.35,338.1,0,0,0.3,76992000000,99.8,313,2.526,5.8,0
16/11/2019,06:00,26.35,338.1,0,0,0.4,92396000000,99.8,304.3,2.734,5.6,0
16/11/2019,07:00,26.35,338.1,0,0,0.5,97525000000,99.8,297.4,2.805,5.3,0
16/11/2019,08:00,26.35,338.1,0,0,0.4,86472000000,99.8,296.8,2.642,5.3,0
16/11/2019,09:00,26.35,338.1,0,0,0.4,73957000000,99.8,298.6,2.442,5.4,0
16/11/2019,10:00,26.35,338.1,0,0,0.5,89953000000,99.8,294.7,2.697,5.1,0
16/11/2019,11:00,26.35,338.1,0,0,1.3,1.66E+11,97.8,281.2,3.712,4.9,0
16/11/2019,12:00,26.35,338.1,0,0,3.4,3.02E+11,98.5,262.1,5.202,5.7,0
16/11/2019,13:00,26.35,338.1,0,0,6.1,4.32E+11,98.9,245.7,6.538,8.8,0
16/11/2019,14:00,26.35,338.1,0,0,8.2,5.15E+11,99,236.8,7.37,11.3,0
16/11/2019,15:00,26.35,338.1,0,0,9.4,5.87E+11,99.1,239.1,7.796,14.5,0
16/11/2019,16:00,26.35,338.1,0,0,9.7,6.62E+11,99.1,249.6,7.988,15.3,0
16/11/2019,17:00,26.35,338.1,0,0,9.7,6.89E+11,99.1,256.9,7.965,14.6,0
16/11/2019,18:00,26.35,338.1,0,0,9.6,6.46E+11,99,253.8,7.767,11.9,0
16/11/2019,19:00,26.35,338.1,0,0,9.3,5.75E+11,98.8,243.7,7.551,11.9,0
16/11/2019,20:00,26.35,338.1,0,0,8.7,5.06E+11,98.5,235.6,7.296,11.4,0
16/11/2019,21:00,26.35,338.1,0,0,7.1,4.08E+11,98.2,232.3,6.673,11.8,0
16/11/2019,22:00,26.35,338.1,0,0,4.5,2.67E+11,97.2,232.1,5.432,10.4,0
17/11/2019,23:00,26.35,338.1,0,0,0.8,67293000000,99.1,255.3,2.523,10.1,0
17/11/2019,01:00,26.35,338.1,0,0,0.3,43239000000,99,284.9,1.887,8.1,0
17/11/2019,02:00,26.35,338.1,3.8,16.5,0.2,41846000000,99.3,308.3,1.845,7.1,1
17/11/2019,03:00,26.35,338.1,0,0,0.2,51072000000,99.6,316,2.066,7.8,0
17/11/2019,04:00,26.35,338.1,0,0,0.3,63299000000,99.7,317.4,2.312,7.7,0
17/11/2019,05:00,26.35,338.1,0,0,0.3,77592000000,99.8,313.3,2.537,7,0
17/11/2019,06:00,26.35,338.1,0,0,0.4,92733000000,99.8,304.8,2.739,6.9,0
17/11/2019,07:00,26.35,338.1,3.5,24.5,0.5,97814000000,99.8,297.9,2.809,6.2,1
17/11/2019,08:00,26.35,338.1,0,0,0.4,86685000000,99.8,297.2,2.645,6.1,0
17/11/2019,09:00,26.35,338.1,0,0,0.4,73890000000,99.8,299,2.441,6.2,0
17/11/2019,10:00,26.35,338.1,3.8,18.1,0.5,89477000000,99.8,295.2,2.689,5.8,1
17/11/2019,11:00,26.35,338.1,3.9,16.1,1.3,1.65E+11,97.9,281.8,3.699,5.5,1
17/11/2019,11:00,26.35,338.1,3.9,18.9,1.3,1.65E+11,97.9,281.8,3.699,5.5,1
17/11/2019,12:00,26.35,338.1,0,0,3.4,3.01E+11,98.5,262.6,5.186,5.7,0
17/11/2019,13:00,26.35,338.1,0,0,6,4.29E+11,98.9,245.8,6.519,8.8,0
17/11/2019,14:00,26.35,338.1,0,0,8.2,5.11E+11,99,236.5,7.344,10.2,0
17/11/2019,15:00,26.35,338.1,0,0,9.3,5.80E+11,99.1,238.7,7.763,12.8,0
17/11/2019,16:00,26.35,338.1,0,0,9.7,6.55E+11,99.1,249.2,7.952,13.4,0
17/11/2019,17:00,26.35,338.1,3.9,16.5,9.6,6.83E+11,99.1,256.8,7.932,14.4,1
17/11/2019,18:00,26.35,338.1,0,0,9.5,6.42E+11,99,253.8,7.743,12.8,0
17/11/2019,19:00,26.35,338.1,0,0,9.3,5.73E+11,98.8,243.6,7.533,12.2,0
17/11/2019,20:00,26.35,338.1,0,0,8.6,5.03E+11,98.5,235.5,7.279,12.9,0
17/11/2019,21:00,26.35,338.1,0,0,7,4.06E+11,98.1,232.4,6.651,14.1,0
17/11/2019,22:00,26.35,338.1,0,0,4.5,2.66E+11,97.2,232.5,5.411,12.4,0
18/11/2019,23:00,26.35,338.1,0,0,0.8,67703000000,99.2,256.2,2.523,8.6,0
18/11/2019,01:00,26.35,338.1,4.1,10,0.3,43654000000,99.1,285.7,1.894,7.4,1
18/11/2019,02:00,26.35,338.1,0,0,0.2,42370000000,99.4,308.4,1.857,6.7,0
18/11/2019,03:00,26.35,338.1,0,0,0.2,51898000000,99.6,315.8,2.082,7.3,0
18/11/2019,04:00,26.35,338.1,0,0,0.3,64194000000,99.8,317.4,2.328,6.6,0
18/11/2019,05:00,26.35,338.1,4,23.1,0.3,78190000000,99.8,313.6,2.548,6.1,1
18/11/2019,06:00,26.35,338.1,0,0,0.4,93062000000,99.9,305.3,2.745,6,0
